MAZ,TAZ,Unnamed: 0,taz,luz_id,pop,hhp,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,hhs,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,emp_gov,emp_mil,emp_ag_min,emp_bus_svcs,emp_fin_res_mgm,emp_educ,emp_hlth,emp_ret,emp_trn_wrh,emp_con,emp_utl,emp_mnf,emp_whl,emp_ent,emp_accm,emp_food,emp_oth,emp_non_ws_wfh,emp_non_ws_oth,emp_total,pseudomsa,zip09,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,hotelroomtotal,parkactive,openspaceparkpreserve,beachactive,district27,milestocoast,acres,land_acres,effective_acres,truckregiontype,ech_dist,hch_dist,adultschenrl,hstallsoth,hstallssam,numfreehrs,dstallsoth,dstallssam,mstallsoth,mstallssam,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,microtransit,nev,mgra,exp_hourly,exp_daily,exp_monthly,parking_type,parking_spaces,poe_id,external_work,external_nonwork,external_TAZ,external_MAZ,walk_dist_local_bus,walk_dist_premium_transit,micro_dist_local_bus,micro_dist_premium_transit,ML_DIST,AVGTTS,PCTDETOUR,terminal_time
4173,1950,4172,1950,28,120,120,91,0,91,0,86,0,86,0,1.395348837,0,0,6,7,6,4,6,18,7,6,17,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,13,23,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,1.02,3.089308098,3.089308098,3.089308098,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,81,28.266,108.2661,56.782,10.674,2,3,3,105630.7961,0,0,4173,3.6171599189719497,18.24718361404352,133.4595097453221,1,160.0,0.0,0.0,0.0,0.0,0.0,0.36,0.377,0.36,0.377,9.4891,0.00381,0.0,0.0
4174,2050,4173,2050,28,916,916,368,0,368,0,367,0,367,0,2.495912807,0,0,7,55,47,92,32,76,0,39,19,0,0,0,0,13,0,0,0,0,0,0,0,93,0,0,0,0,0,0,16,122,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.53,3.084549261,3.084549261,3.084549261,1,432801,432801,0,88,96,0,88,96,88,96,0,0,0,0,0,999,0,0,137,22.7352,30.8089,53.9371,7.6256,3,3,3,54237.4161,0,0,4174,2.9963830046037714,14.887385280791008,123.56611422393496,2,16.0,0.0,0.0,0.0,0.0,0.0,0.22,0.228,0.22,0.228,10.43,0.00373,0.0,0.0
4175,1879,4174,1879,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.8,0.253624894,0.253624894,0.253624894,1,432801,432801,0,7,14,0,6,12,6,12,0,0,0,0,0,999,0,0,154,11.6272,27.6292,23.7384,9.042,3,2,3,32875.2345,0,0,4175,1.912504157492935,14.37979424830134,122.27705485561934,1,27.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.033,0.033,7.6277,0.00402,0.0,0.0
4176,1766,4175,1766,3,74,74,50,4,46,0,45,4,41,0,1.644444444,0,0,0,5,5,6,4,10,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,92103,0,0,0,0,0,0.0,0.037303,0.0,27,2.05,2.858258073,2.858258073,2.845027893,1,432801,432801,0,41,82,0,41,82,41,82,0,0,0,0,0,999,0,0,73,9.2706,50.0923,18.7738,6.4784,1,3,2,44074.3015,0,0,4176,1.7551494910131853,13.02760809717472,107.24909501051832,1,191.0,0.0,0.0,0.0,0.0,0.0,0.136,0.32,0.136,0.32,7.4571,0.00395,0.0,0.0
4177,2067,4176,2067,29,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,24,106,2,92101,763,0,0,0,0,0.0,0.0,0.0,8,1.73,20.38374891,20.38374891,20.38374891,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,71,6.4251,1.6175,13.1972,0.3992,1,1,2,9481.4519,0,0,4177,1.1875908531591872,7.905810790041921,75.06327292344899,2,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.443,0.116,0.443,8.4231,0.0038,0.0,0.0
4198,1916,4197,1916,28,188,188,204,0,204,0,140,0,140,0,1.342857143,0,0,7,2,33,5,2,3,5,3,32,48,0,0,0,32,0,2,2,0,0,0,0,10,0,0,6,178,5,11,15,261,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.38,1.378817449,1.378817449,1.378817449,1,432801,432801,0,408,816,0,406,812,406,812,0,0,0,0,0,999,0,0,156,28.7015,63.6571,62.7526,21.0387,3,3,3,80902.1965,0,0,4198,3.84983659921138,17.928730860703528,137.32444234058318,1,332.0,0.0,0.0,0.0,0.0,0.0,0.144,0.288,0.144,0.288,10.3889,0.00371,0.0,0.0
4298,1626,4297,1626,2,17,17,9,5,4,0,8,4,4,0,2.125,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.44,8.836293869,8.836293869,8.836293869,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,124,9.7755,15.8262,20.7658,4.1247,2,2,2,23418.9103,0,0,4298,3.3212530879425795,13.149433899203864,100.2098568572022,2,17.0,0.0,0.0,0.0,0.0,0.0,0.194,0.331,0.194,0.331,8.9976,0.00369,0.0,0.0
4299,1602,4298,1602,30,15,15,7,0,7,0,7,0,7,0,2.142857143,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.43,1.38108233,1.38108233,1.38108233,1,432801,432801,0,31,61,0,30,60,30,60,0,0,0,0,0,999,0,0,101,4.129,13.2107,9.151,2.4225,2,2,1,14311.4457,0,0,4299,2.7314319551545774,10.688605903089131,77.61029741883962,1,57.0,0.0,0.0,0.0,0.0,0.0,0.399,0.086,0.399,0.086,9.1842,0.00366,0.0,0.0
4300,1607,4299,1607,2,22,22,12,12,0,0,11,11,0,0,2.0,0,0,0,1,1,1,1,1,1,0,2,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,25,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.5,3.122915008,3.122915008,3.122915008,1,432801,432801,0,2,2,0,2,2,2,2,0,0,0,0,0,999,0,0,112,5.7852,12.3001,12.4708,2.9955,2,2,2,15853.3568,0,0,4300,2.615796859677753,10.895468340782909,81.76055989066191,2,24.0,0.0,0.0,0.0,0.0,0.0,0.316,0.206,0.316,0.206,8.9761,0.00376,0.0,0.0
4301,1607,4300,1607,2,78,78,43,9,34,0,39,8,31,0,2.0,0,0,1,1,3,4,3,4,3,2,8,10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,5,17,34,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.53,2.657486307,2.657486307,2.657486307,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,104,4.4944,13.3345,9.9212,2.9363,2,2,1,14883.6103,0,0,4301,2.483011796856872,10.093111118666355,75.13181362263123,2,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.141,0.381,0.141,8.9761,0.00376,0.0,0.0
4302,1607,4301,1607,2,52,52,28,10,18,0,26,9,17,0,2.0,0,0,2,2,2,3,2,3,2,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.57,5.344619782,5.344619782,5.344619782,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,102,4.2355,12.6567,9.3635,2.4906,2,2,1,14092.9781,0,0,4302,2.183915060564096,9.218470655224545,68.76168269982549,2,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.213,0.453,0.213,8.9761,0.00376,0.0,0.0
4303,1502,4302,1502,30,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,25,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.8,6.49431029,6.49431029,6.49431029,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,51,1.3875,15.5752,3.3458,1.657,1,2,1,12109.4445,0,0,4303,1.525395132900381,6.773675774631119,51.54216082605156,2,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.354,1.074,0.354,8.8052,0.00371,0.0,0.0
4304,1470,4303,1470,1,49,49,21,21,0,0,20,20,0,0,2.45,0,0,0,0,2,1,0,2,1,2,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,2,92103,0,0,0,0,0,0.150622,0.461641,0.0,27,0.95,8.47572054,8.47572054,7.058133604,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,48,3.3837,0.2075,8.4198,0.0,1,1,1,5521.4566,0,0,4304,0.451535046603224,1.652456472471408,17.182328971817313,2,0.0,0.0,0.0,0.0,0.0,0.0,0.71,999999.0,0.71,1.203,7.9496,0.00391,0.0,0.0
4308,1348,4307,1348,32,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,11,7,0,128,0,0,19,181,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.03,8.439569949,8.439569949,8.439569949,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,1,0.0,14.1008,0.0,7.5979,1,2,1,9024.539,0,0,4308,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,999999.0,1.425,2.7,10.267,0.0036,0.0,0.0
4309,1348,4308,1348,32,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,15,0,6,0,0,21,49,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.02,4.448316282,4.448316282,4.448316282,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,6,0.0,0.4561,0.0,0.0334,1,1,1,291.9261,0,0,4309,3.1695155107829422,17.400656591528765,88.56300450291788,2,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,999999.0,0.984,2.259,10.267,0.0036,0.0,0.0
4310,1348,4309,1348,32,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,12,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.03,6.419793864,6.419793864,6.419793864,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,6,0.0,0.4857,0.0,0.0425,1,1,1,310.8434,0,0,4310,3.167739112784333,17.439725076589113,101.92552576477404,2,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,999999.0,0.984,2.259,10.267,0.0036,0.0,0.0
4311,1348,4310,1348,32,0,0,41,0,41,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6,9,0,0,0,9,0,7,0,0,28,65,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.03,3.398887737,3.398887737,3.398887737,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,13,0.0,0.646,0.0,0.1113,1,1,1,413.439,0,0,4311,3.273975029740561,17.909857175177194,108.866234747833,2,0.0,0.0,0.0,0.0,0.0,0.0,0.725,999999.0,0.725,2.0,10.267,0.0036,0.0,0.0
4312,1472,4311,1472,32,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,140,0,0,0,0,0,0,0,0,0,0,0,0,0,362,616,2,92101,0,0,0,0,211,3.248346,0.0,0.0,26,0.07,33.88023627,33.88023627,33.88023627,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,33,0.0,10.9695,0.0726,0.6012,1,2,1,7066.9593,0,0,4312,3.31916519962268,17.649319433359288,109.2326975825802,2,53.0,0.0,0.0,0.0,0.0,0.0,0.011,999999.0,0.011,1.286,9.8053,0.0036,0.0,0.0
4584,2134,4583,2134,29,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,14,2,92101,0,0,0,0,0,0.0,0.0,0.0,8,1.4,23.20327994,23.20327994,23.20327994,1,432801,432801,0,1180,2360,0,1180,2360,1180,2360,0,0,0,0,0,999,0,0,22,0.0,47.1835,1.3365,0.6962,1,3,1,31052.7733,0,0,4584,2.364553568366715,11.154742267346094,95.10081893643496,1,914.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,0.196,0.196,9.2384,0.00386,0.0,0.0
4621,1819,4620,1819,28,405,405,325,0,325,0,296,0,296,0,1.368243243,0,0,62,23,9,14,34,34,5,18,29,68,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,53,0,8,13,92,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.45,0.689289737,0.689289737,0.689289737,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,181,24.3273,91.3828,49.9948,20.142,3,3,3,90481.6497,0,0,4621,4.242757073569606,19.193507208052925,137.04969560993783,1,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,10.1514,0.00371,0.0,0.0
4910,1562,4909,1562,30,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.59,8.408241999,8.408241999,8.408241999,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,88,3.2299,11.0863,7.1106,1.7329,2,2,1,11646.0168,0,0,4910,2.125660028094724,9.322180400636114,70.89314180936216,1,882.0,0.0,0.0,0.0,0.0,0.0,0.619,0.306,0.619,0.306,9.0179,0.00371,0.0,0.0
4923,1874,4922,1874,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,453,388,0,0,30,2,27,0,0,0,0,0,27,0,0,415,1344,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.75,1.970289835,1.970289835,1.970289835,1,432801,432801,0,595,1233,0,591,1229,591,1229,0,0,0,0,0,999,0,0,206,23.8664,92.306,47.7346,20.9688,3,3,3,89625.9746,0,0,4923,3.821723213791026,17.88721675468582,136.8399830645975,2,1067.0,0.0,0.0,0.0,0.0,0.0,0.026,0.002,0.026,0.002,9.8557,0.0038,0.0,0.0
4953,1721,4952,1721,2,11,11,7,7,0,0,6,6,0,0,1.833333333,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,13,2,92103,0,0,0,0,0,0.0,5.012606,0.0,27,0.78,7.857965845,7.857965845,5.586834027,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,65,12.7959,18.8368,26.0848,3.4398,1,2,3,28749.8066,0,0,4953,1.6778195462503758,11.91310483828713,101.22566145069908,2,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.472,0.172,0.472,8.861,0.00378,0.0,0.0
4966,1586,4965,1586,1,25,25,15,15,0,0,14,14,0,0,1.785714286,0,0,0,2,0,0,2,2,1,1,2,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.79,2.085896765,2.085896765,2.085896765,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,124,5.9911,6.0116,13.1376,2.3548,2,1,2,12255.5316,0,0,4966,1.4580802484714064,8.824187086215352,75.74342707146837,2,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.337,0.206,0.337,7.7454,0.0038,0.0,0.0
4972,2013,4971,2013,3,95,95,62,40,22,0,58,38,20,0,1.637931034,0,0,2,6,4,6,6,5,9,9,7,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,20,0,4,10,37,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,1.83,6.47464047,6.47464047,6.47464047,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,133,9.0786,19.3332,18.2924,6.396,3,2,2,24080.3874,0,0,4972,1.408117789379271,11.256217009978112,97.74962130378864,2,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.325,0.325,0.325,7.9323,0.00396,0.0,0.0
5032,1987,5031,1987,3,68,68,44,26,18,0,39,22,17,0,1.743589744,0,0,1,3,3,4,3,5,7,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10,16,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.17,11.17004031,11.17004031,11.17004031,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,170,12.7403,16.7685,25.9572,5.0607,3,2,3,27344.4954,0,0,5032,1.3398141130378358,10.65866828691718,92.4093109705277,2,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.326,0.326,0.326,7.4016,0.00397,0.0,0.0
5072,1417,5071,1417,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92103,0,0,0,0,0,17.942809,29.403093,0.0,27,0.71,49.06932937,49.06932937,33.53528821,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,64,1.8009,15.8314,4.1079,6.874,1,2,1,12761.1891,0,0,5072,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.701,0.344,0.701,8.0392,0.00395,0.0,0.0
5106,1574,5105,1574,2,26,26,14,14,0,0,13,13,0,0,2.0,0,0,0,1,1,1,1,1,1,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,13,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.85,2.290620808,2.290620808,2.290620808,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,91,3.8028,10.0736,8.1225,1.7291,2,2,1,11645.489,0,0,5106,1.7806696874924357,8.214547324371697,64.76911619890824,2,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.501,0.722,0.501,8.7976,0.00373,0.0,0.0
5126,1932,5125,1932,3,260,260,187,19,168,0,156,19,137,0,1.666666667,0,0,3,6,22,23,20,9,13,5,17,38,0,0,0,4,23,0,0,0,0,0,0,0,0,2,0,0,3,17,70,119,2,92103,0,0,0,0,0,3.337026,3.210351,0.0,27,1.46,16.72907713,16.72907713,16.72907713,1,432801,432801,0,186,371,0,186,371,186,371,0,0,0,0,0,999,0,0,112,9.5422,20.8178,19.5376,6.1892,2,2,2,25827.4786,0,0,5126,1.6913543591319484,13.948173654749253,118.13781441046034,1,319.0,0.0,0.0,0.0,0.0,0.0,0.164,0.164,0.164,0.164,8.0428,0.00396,0.0,0.0
5128,1987,5127,1987,3,76,76,49,46,3,0,43,40,3,0,1.76744186,0,0,3,4,4,4,2,6,7,1,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,10,17,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.21,5.922915209,5.922915209,5.922915209,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,67,10.2022,7.7305,20.2932,3.8908,1,1,3,17935.1602,0,0,5128,1.5004253569540411,11.101062381075211,95.26702098610016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.474,0.474,0.474,0.474,7.4016,0.00397,0.0,0.0
5132,1607,5131,1607,2,66,66,36,18,18,0,33,15,18,0,2.0,0,0,1,1,3,4,2,4,3,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,16,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.55,1.892176111,1.892176111,1.892176111,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,114,8.3271,14.0913,17.7821,4.0131,2,2,2,20398.9459,0,0,5132,2.447063620119868,10.596684304874431,80.48812393046595,2,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.257,0.268,0.257,8.9761,0.00376,0.0,0.0
5140,1448,5139,1448,1,33,33,15,15,0,0,14,14,0,0,2.357142857,0,0,0,0,0,1,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.04,2.797402828,2.797402828,2.797402828,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,95,2.8641,0.1783,7.0037,0.0,2,1,1,4596.4699,0,0,5140,0.5231964599875836,1.9606594455635464,20.14370232124336,2,0.0,0.0,0.0,0.0,0.0,0.0,0.485,1.013,0.485,1.013,8.2293,0.00383,0.0,0.0
5143,1806,5142,1806,2,192,192,163,1,162,0,155,1,154,0,1.238709677,0,0,16,19,21,6,24,19,22,7,14,7,0,0,0,15,5,0,120,0,0,0,0,0,0,0,0,0,0,4,22,166,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.61,15.68818025,15.68818025,15.68818025,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,62,16.9098,24.8096,34.8944,5.9675,1,2,3,38210.5823,0,0,5143,4.099959451552001,18.941202179752185,135.67628359016453,1,213.0,0.0,0.0,0.0,0.0,0.0,0.468,0.609,0.468,0.609,9.4613,0.00375,0.0,0.0
5158,1938,5157,1938,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,6,0,0,0,0,0,0,0,0,740,0,59,0,0,481,1439,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.34,26.97293048,26.97293048,26.97293048,1,432801,432801,0,10,98,0,10,98,10,98,0,0,0,0,0,999,0,0,124,27.6847,59.7589,60.9611,21.404,2,3,3,77260.8157,0,0,5158,3.7382970256892576,17.65610434086326,136.65971517867067,2,1077.0,0.0,0.0,0.0,0.0,0.0,0.24,0.152,0.24,0.152,10.4588,0.00371,0.0,0.0
5159,1920,5158,1920,28,4,4,5,0,5,0,3,0,3,0,1.333333333,0,0,0,0,1,0,0,0,0,0,1,1,29,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,71,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.43,2.005543337,2.005543337,2.005543337,1,432801,432801,0,35,84,0,106,155,35,84,0,0,0,0,0,999,0,0,165,30.3668,64.1861,65.9461,21.0853,3,3,3,83284.5591,0,0,5159,3.8298819006831946,18.07415382771353,136.93863638900564,1,554.0,0.0,0.0,0.0,0.0,0.0,0.074,0.358,0.074,0.358,10.324,0.00372,0.0,0.0
5192,1740,5191,1740,28,224,224,182,0,182,0,148,0,148,0,1.513513514,0,0,11,2,14,5,12,17,0,12,14,61,0,0,0,18,28,0,1,0,0,29,0,1,0,63,0,179,3,9,78,409,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.21,2.043741772,2.043741772,2.043741772,1,432801,432801,0,429,858,0,418,836,418,836,0,0,0,0,0,999,0,0,146,17.5257,86.9668,34.5342,21.3781,3,3,3,77760.6795,0,0,5192,4.716518354093543,21.04074511626525,142.16731141835422,1,307.0,0.0,0.0,0.0,0.0,0.0,0.124,0.208,0.124,0.208,10.361,0.00366,0.0,0.0
5237,1628,5236,1628,2,226,226,125,31,94,0,114,28,86,0,1.98245614,0,0,5,6,8,12,7,12,8,7,20,29,0,0,0,7,0,0,1,7,0,0,0,0,0,0,0,0,0,14,11,40,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.93,6.83618516,6.83618516,6.83618516,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,68,7.6322,2.9736,16.3817,0.1262,1,1,2,12387.3535,0,0,5237,1.6969925293762027,10.02722413759863,84.19293091462141,2,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.751,0.21,0.751,8.582,0.0038,0.0,0.0
5245,1648,5244,1648,28,160,160,124,0,124,0,104,0,104,0,1.538461538,0,0,9,6,15,7,8,7,8,13,9,22,0,0,0,8,0,2,0,4,0,0,0,0,1,0,0,0,4,5,9,33,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.22,2.015075964,2.015075964,2.015075964,1,432801,432801,0,38,76,0,33,66,33,66,0,0,0,0,0,999,0,0,114,15.7335,35.2361,32.7788,7.839,2,3,3,43529.4975,0,0,5245,3.885373971476623,18.455830713613736,132.54388218984874,1,239.0,0.0,0.0,0.0,0.0,0.0,0.096,0.223,0.096,0.223,9.6178,0.0037,0.0,0.0
5274,1586,5273,1586,1,46,46,27,27,0,0,26,26,0,0,1.769230769,0,0,2,3,0,2,3,3,1,2,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5,10,20,2,92103,0,0,0,0,0,0.0,0.432741,0.0,27,1.88,4.336400269,4.336400269,4.336400269,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,75,5.3871,6.1413,12.0765,2.4359,1,1,2,11659.4214,0,0,5274,1.3861030029269383,8.31710920037767,71.26907115524304,2,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.54,0.305,0.54,7.7454,0.0038,0.0,0.0
5287,1737,5286,1737,2,50,50,33,5,28,0,32,5,27,0,1.5625,0,0,1,2,2,2,4,6,3,4,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,10,17,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.17,1.56512533,1.56512533,1.56512533,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,140,12.1278,20.2912,24.7749,4.7323,3,2,3,28842.3362,0,0,5287,1.580236085219212,12.516539845572789,106.09966519623976,2,59.0,0.0,0.0,0.0,0.0,0.0,0.021,0.221,0.021,0.221,8.2806,0.00389,0.0,0.0
5288,2059,5287,2059,28,409,409,264,0,264,0,197,0,197,0,2.076142132,0,0,3,30,25,50,18,41,0,20,10,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,6,11,41,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.62,4.972536265,4.972536265,4.972536265,1,432801,432801,0,22,33,0,22,33,22,33,0,0,0,0,0,999,0,0,182,23.9462,32.1932,55.1712,10.7964,3,3,3,55913.1563,0,0,5288,2.8796862240636125,14.516750280910896,120.92871957225384,1,188.0,0.0,0.0,0.0,0.0,0.0,0.195,0.372,0.195,0.372,10.3063,0.00371,0.0,0.0
